,station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist_x,pop1,pop2
629,Nanjingnan Railway Station,Huangshanbei Railway Station,nanjing,huangshan,304,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13165492.195083763 3480203.8420113465 0),huangshan,285.324791091514,2777090,146045
630,Nanjingnan Railway Station,Huangshanbei Railway Station,nanjing,huangshan,304,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13165492.195083763 3480203.8420113465 0),huangshan,300.52064841891627,2777090,146045
631,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,432.3000752781382,2777090,1175223
632,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,277.0568673259947,2777090,1175223
633,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,467.2133946265447,2777090,1175223
634,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,281.3696416455784,2777090,1175223
635,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,587.3120375202515,2777090,1175223
636,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,764.6181293023226,2777090,1175223
637,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,535.3492174880635,2777090,1175223
638,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,748.1741564895929,2777090,1175223
639,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,601.0593281476242,2777090,1175223
640,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,780.1070558113722,2777090,1175223
641,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,549.1809869387798,2777090,1175223
642,Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,763.6727726170847,2777090,1175223
643,Nanjingnan Railway Station,Taizhou Railway Station,nanjing,taizhou,82,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,666.946055225338,2777090,2297321
644,Nanjingnan Railway Station,Taizhou Railway Station,nanjing,taizhou,82,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,506.1744826468043,2777090,2297321
645,Nanjingnan Railway Station,Taizhou Railway Station,nanjing,taizhou,82,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,519.3064301212156,2777090,2297321
646,Ningbo Railway Station,Nanjingnan Railway Station,ningbo,nanjing,361,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,803.2333651406167,3586581,2777090
647,Ningbo Railway Station,Nanjingnan Railway Station,ningbo,nanjing,361,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,409.5080090797792,3586581,2777090
648,Ningbo Railway Station,Nanjingnan Railway Station,ningbo,nanjing,361,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,420.129083073072,3586581,2777090
649,Ningbo Railway Station,Nanjingnan Railway Station,ningbo,nanjing,361,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,804.7295321300464,3586581,2777090
650,Ningbo Railway Station,Nanjingnan Railway Station,ningbo,nanjing,361,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,414.7559151757839,3586581,2777090
651,Ningbo Railway Station,Nanjingnan Railway Station,ningbo,nanjing,361,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,425.3164769078207,3586581,2777090
652,Ningbo Railway Station,Changshanan Railway Station,ningbo,changsha,314,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12585680.700380636 3267902.908761237 0),changsha,968.237037633203,3586581,3669011
653,Ningbo Railway Station,Changshanan Railway Station,ningbo,changsha,314,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12585680.700380636 3267902.908761237 0),changsha,973.027756211952,3586581,3669011
654,Ningbo Railway Station,Nanchangxi Railway Station,ningbo,nanchang,122,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,643.9168027481359,3586581,165182
655,Ningbo Railway Station,Nanchangxi Railway Station,ningbo,nanchang,122,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,658.8138381595252,3586581,165182
656,Ningbo Railway Station,Nanchangxi Railway Station,ningbo,nanchang,122,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,648.6715027450867,3586581,165182
657,Ningbo Railway Station,Nanchangxi Railway Station,ningbo,nanchang,122,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,663.5611291393074,3586581,165182
658,Ningbo Railway Station,Hangzhoudong Railway Station,ningbo,hangzhou,612,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,143.95617163020478,3586581,3888002
659,Ningbo Railway Station,Hangzhoudong Railway Station,ningbo,hangzhou,612,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,157.43292400414575,3586581,3888002
660,Ningbo Railway Station,Hangzhoudong Railway Station,ningbo,hangzhou,612,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,158.55104363453836,3586581,3888002
661,Ningbo Railway Station,Hangzhoudong Railway Station,ningbo,hangzhou,612,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,149.61835084576535,3586581,3888002
662,Ningbo Railway Station,Hangzhoudong Railway Station,ningbo,hangzhou,612,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,163.10358761923416,3586581,3888002
663,Ningbo Railway Station,Hangzhoudong Railway Station,ningbo,hangzhou,612,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,164.22100226442262,3586581,3888002
664,Ningbo Railway Station,Wuhan Railway Station,ningbo,wuhan,108,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,797.738863889493,3586581,2555926
665,Ningbo Railway Station,Wuhan Railway Station,ningbo,wuhan,108,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,803.2766605654491,3586581,2555926
666,Ningbo Railway Station,Xuzhoudong Railway Station,ningbo,xuzhou,221,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,752.9977031049574,3586581,2532907
667,Ningbo Railway Station,Xuzhoudong Railway Station,ningbo,xuzhou,221,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,746.3849409017334,3586581,2532907
668,Ningbo Railway Station,Xuzhoudong Railway Station,ningbo,xuzhou,221,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,757.8768832097397,3586581,2532907
669,Ningbo Railway Station,Xuzhoudong Railway Station,ningbo,xuzhou,221,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,751.2305938917269,3586581,2532907
670,Ningbo Railway Station,Hefeinan Railway Station,ningbo,hefei,111,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,544.8239719329688,3586581,138463
671,Ningbo Railway Station,Hefeinan Railway Station,ningbo,hefei,111,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,535.3517484449011,3586581,138463
672,Ningbo Railway Station,Hefeinan Railway Station,ningbo,hefei,111,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,538.1895076585913,3586581,138463
673,Ningbo Railway Station,Hefeinan Railway Station,ningbo,hefei,111,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,550.4332069047273,3586581,138463
674,Ningbo Railway Station,Hefeinan Railway Station,ningbo,hefei,111,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,540.9612449620668,3586581,138463
675,Ningbo Railway Station,Hefeinan Railway Station,ningbo,hefei,111,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,543.7799547436307,3586581,138463
676,Ningbo Railway Station,Shenyangbei Railway Station,ningbo,shenyang,111,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,1638.096477752224,3586581,1856331
677,Ningbo Railway Station,Shenyangbei Railway Station,ningbo,shenyang,111,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,1660.9069306593497,3586581,1856331
678,Ningbo Railway Station,Shenyangbei Railway Station,ningbo,shenyang,111,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,1656.6339980161365,3586581,1856331
679,Ningbo Railway Station,Shenyangbei Railway Station,ningbo,shenyang,111,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,1639.297916948964,3586581,1856331
680,Ningbo Railway Station,Shenyangbei Railway Station,ningbo,shenyang,111,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,1662.1070793850283,3586581,1856331
681,Ningbo Railway Station,Shenyangbei Railway Station,ningbo,shenyang,111,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,1657.8478257113325,3586581,1856331
682,Ningbo Railway Station,Zhengzhoudong Railway Station,ningbo,zhengzhou,247,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,1078.1974865404588,3586581,2554862
683,Ningbo Railway Station,Zhengzhoudong Railway Station,ningbo,zhengzhou,247,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,1087.805355201014,3586581,2554862
684,Ningbo Railway Station,Zhengzhoudong Railway Station,ningbo,zhengzhou,247,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,1108.7335889362207,3586581,2554862
685,Ningbo Railway Station,Zhengzhoudong Railway Station,ningbo,zhengzhou,247,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,1083.6129686095203,3586581,2554862
686,Ningbo Railway Station,Zhengzhoudong Railway Station,ningbo,zhengzhou,247,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,1093.235053378271,3586581,2554862
687,Ningbo Railway Station,Zhengzhoudong Railway Station,ningbo,zhengzhou,247,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,1114.185951503439,3586581,2554862
688,Ningbo Railway Station,Shijiazhuang Railway Station,ningbo,shijiazhuang,28,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,1347.178786514318,3586581,1124251
689,Ningbo Railway Station,Shijiazhuang Railway Station,ningbo,shijiazhuang,28,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,1354.8399806334082,3586581,1124251
690,Ningbo Railway Station,Shijiazhuang Railway Station,ningbo,shijiazhuang,28,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,1362.2633517126546,3586581,1124251
691,Ningbo Railway Station,Shijiazhuang Railway Station,ningbo,shijiazhuang,28,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,1351.8332126051848,3586581,1124251
692,Ningbo Railway Station,Shijiazhuang Railway Station,ningbo,shijiazhuang,28,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,1359.4874089989553,3586581,1124251
693,Ningbo Railway Station,Shijiazhuang Railway Station,ningbo,shijiazhuang,28,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,1366.9306706490402,3586581,1124251
694,Ningbo Railway Station,Taizhou Railway Station,ningbo,taizhou,543,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,152.55444688377807,3586581,2297321
695,Ningbo Railway Station,Taizhou Railway Station,ningbo,taizhou,543,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,151.76663435393243,3586581,2297321
696,Qinhuangdao Railway Station,Shenyangbei Railway Station,qinhuangdao,shenyang,27,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,492.7856848973984,270476,1856331
697,Qinhuangdao Railway Station,Shenyangbei Railway Station,qinhuangdao,shenyang,27,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,507.356207657621,270476,1856331
698,Qinhuangdao Railway Station,Shenyangbei Railway Station,qinhuangdao,shenyang,27,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,501.4806131814146,270476,1856331
699,Qinhuangdao Railway Station,Jinzhounan Railway Station,qinhuangdao,jinzhou,350,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (13550125.13633295 4734100.665095277 0),jinzhou,269.4716081550919,270476,5384170
700,Qinhuangdao Railway Station,Jinzhounan Railway Station,qinhuangdao,jinzhou,350,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (13483083.615538811 5014414.9296087455 0),jinzhou,229.6874917451236,270476,5384170
701,Qinhuangdao Railway Station,Tangshan Railway Station,qinhuangdao,tangshan,2269,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (13148292.633445276 4839096.709042863 0),tangshan,165.44666415848965,270476,372994
702,Qinhuangdao Railway Station,Tangshan Railway Station,qinhuangdao,tangshan,2269,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (13148143.203058891 4811495.610401167 0),tangshan,171.4134619708494,270476,372994
703,Qinhuangdao Railway Station,Handandong Railway Station,qinhuangdao,handan,333,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (12751879.424970226 4386263.021461886 0),handan,734.3585675360534,270476,2332147
704,Qinhuangdao Railway Station,Chengdudong Railway Station,qinhuangdao,chengdu,111,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (11585118.164053565 3593852.2752398853 0),chengdu,2142.051858609946,270476,851454
705,Qinhuangdao Railway Station,Chengdudong Railway Station,qinhuangdao,chengdu,111,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (11574753.182332112 3592032.4728066684 0),chengdu,2151.490815908244,270476,851454
706,Qinhuangdao Railway Station,Chengdudong Railway Station,qinhuangdao,chengdu,111,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (11592731.413233338 3584922.353970721 0),chengdu,2141.2269043901497,270476,851454
707,Qinhuangdao Railway Station,Chengdudong Railway Station,qinhuangdao,chengdu,111,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (11584309.365614036 3582110.8007241627 0),chengdu,2149.667576807544,270476,851454
708,Qinhuangdao Railway Station,Taiyuannan Railway Station,qinhuangdao,taiyuan,110,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (12535130.286174435 4549982.939483829 0),taiyuan,837.032148257762,270476,1462546
709,Qinhuangdao Railway Station,Taiyuannan Railway Station,qinhuangdao,taiyuan,110,POINT Z (13312307.092070917 4860818.9566915305 0),qinhuangdao,POINT Z (12532538.008450605 4559660.703318949 0),taiyuan,835.904370932755,270476,1462546
710,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,952.053330551928,4165757,2777090
711,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,310.46471202457656,4165757,2777090
712,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,315.6385030943759,4165757,2777090
713,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,950.7651935620768,4165757,2777090
714,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,303.93026250529533,4165757,2777090
715,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,309.1181128439574,4165757,2777090
716,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,939.5334418430216,4165757,2777090
717,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,311.7345342611135,4165757,2777090
718,Shanghai Railway Station,Nanjingnan Railway Station,shanghai,nanjing,4410,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,317.5040139639594,4165757,2777090
719,Shanghai Railway Station,Wuxidong Railway Station,shanghai,wuxi,223,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,119.74146594466474,4165757,13071777
720,Shanghai Railway Station,Wuxidong Railway Station,shanghai,wuxi,223,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,113.24133843693988,4165757,13071777
721,Shanghai Railway Station,Wuxidong Railway Station,shanghai,wuxi,223,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,122.44642817550094,4165757,13071777
722,Shanghai Railway Station,Xuzhoudong Railway Station,shanghai,xuzhou,222,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,618.9303515781714,4165757,2532907
723,Shanghai Railway Station,Xuzhoudong Railway Station,shanghai,xuzhou,222,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,610.913601892415,4165757,2532907
724,Shanghai Railway Station,Xuzhoudong Railway Station,shanghai,xuzhou,222,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,612.954437427868,4165757,2532907
725,Shanghai Railway Station,Xuzhoudong Railway Station,shanghai,xuzhou,222,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,604.9700718139416,4165757,2532907
726,Shanghai Railway Station,Xuzhoudong Railway Station,shanghai,xuzhou,222,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,624.91101674167,4165757,2532907
727,Shanghai Railway Station,Xuzhoudong Railway Station,shanghai,xuzhou,222,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,617.0321994762068,4165757,2532907
728,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,478.1969823544641,4165757,138463
729,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,469.2925012728722,4165757,138463
730,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,468.2318558209084,4165757,138463
731,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,471.71329712914655,4165757,138463
732,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,462.81465798440087,4165757,138463
733,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,461.7341054803747,4165757,138463
734,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,477.46663056775446,4165757,138463
735,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,468.4771354244214,4165757,138463
736,Shanghai Railway Station,Hefeinan Railway Station,shanghai,hefei,894,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,467.7415804431828,4165757,138463
737,Shanghai Railway Station,Huainandong Railway Station,shanghai,huainan,136,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13040581.077257251 3848633.039256299 0),huainan,513.1133275324743,4165757,1099399
738,Shanghai Railway Station,Huainandong Railway Station,shanghai,huainan,136,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13040581.077257251 3848633.039256299 0),huainan,506.5979983529286,4165757,1099399
739,Shanghai Railway Station,Huainandong Railway Station,shanghai,huainan,136,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13040581.077257251 3848633.039256299 0),huainan,515.0151224897763,4165757,1099399
740,Shanghai Railway Station,Huangshanbei Railway Station,shanghai,huangshan,222,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13165492.195083763 3480203.8420113465 0),huangshan,399.9030146958804,4165757,146045
741,Shanghai Railway Station,Huangshanbei Railway Station,shanghai,huangshan,222,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13165492.195083763 3480203.8420113465 0),huangshan,395.2260799486955,4165757,146045
742,Shanghai Railway Station,Huangshanbei Railway Station,shanghai,huangshan,222,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13165492.195083763 3480203.8420113465 0),huangshan,391.5647704966219,4165757,146045
743,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,190.1510547347644,4165757,3888002
744,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,185.900528906603,4165757,3888002
745,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,192.46251754160076,4165757,3888002
746,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,187.3325811472089,4165757,3888002
747,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,182.54911368413244,4165757,3888002
748,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,189.17692852724284,4165757,3888002
749,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,179.00704493801115,4165757,3888002
750,Shanghai Railway Station,Hangzhou Railway Station,shanghai,hangzhou,111,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,175.43574210769768,4165757,3888002
